,# BATH,# BED,# BLDG,# COMM,# FIREPLACE,# FLOORS,# POWDER,# ROOMS,# UNITS,# UNITS.1,ADDRESS,AIRPORT NOISE,ATTIC,ATTIC COND,BASEMENT,BASEMENT COND,BATH,BED,BLDG ASSD $ PY,BLDG CAT,BLDG CODE,BLDG CODE DEF,BLDG CODE.1,CATHEDRAL CEILING,CENTRAL AIR,CENTRAL AIR ,CENTRAL HEATING,CITY,CONST QUALITY,Deed No.,ENCLOSED PORCH,EXT MATERIAL,FEMA,GARAGE 1,GARAGE 1 AREA,GARAGE 1 MATERIAL,GARAGE AREA,GARAGE ATTACHED,GSF,INT COND,LAND ASSD $ PY,LAND ASSD $ py,LAND SF,LATITUDE,LONGITUDE,Modeling Group,NEIGHBORHOOD,Near Major Road,OTHER HEATING,PIN,ROOF MATERIAL,STATE,Sale Date,TAX YEAR,TOWN,Total Building Square Feet,Town and Neighborhood,YEAR BUILT,ZIP,SALE PRICE,SALE DATE,PROPERTY TYPE
39,2.0,3.0,2.0,0.0,2.0,1.5,0.0,7.0,0.0,,6566 NORTH OLIPHANT AVENUE,0.0,1.0,1.0,1.0,3.0,,,"441,430",5,203,MEDIUM 1 STORY,1.0,2.0,,1.0,1.0,,2.0,,0.0,1.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"75,930",5625,42.00007212,-87.81932973,SF,362.0,0.0,5.0,9363130000000,1.0,,1/1/2020,2019.0,71.0,,71362.0,63.0,,329000.0,2020-02-06 00:00:00,Single Family Residence
40,1.0,3.0,2.0,0.0,1.0,1,0.0,5.0,0.0,,3117 WEST HOWARD STREET,0.0,3.0,0.0,1.0,1.0,,,"187,710",1,202,SMALL 1 STORY,1.0,0.0,,1.0,1.0,,2.0,,0.0,2.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"53,940",3720,42.01890147,-87.70741707,SF,10.0,0.0,5.0,10253000000000,1.0,,1/1/2020,2019.0,75.0,,7510.0,62.0,,275000.0,2020-02-11 00:00:00,Single Family Residence
41,1.0,2.0,2.0,0.0,2.0,1,1.0,4.0,0.0,,3017 WEST FARGO AVENUE,0.0,3.0,0.0,1.0,3.0,,,"279,530",1,202,SMALL 1 STORY,1.0,2.0,,0.0,1.0,,2.0,,0.0,2.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"53,940",3720,42.0162261,-87.70511409999999,SF,10.0,0.0,5.0,10253100000000,1.0,,1/1/2020,2019.0,75.0,,7510.0,69.0,,268000.0,2018-05-04 00:00:00,Single Family Residence
42,1.0,4.0,2.0,0.0,2.0,1.5,1.0,7.0,0.0,,2915 WEST SHERWIN AVENUE,0.0,1.0,1.0,1.0,1.0,,,"428,900",5,204,LARGE 1 STORY,1.0,0.0,,1.0,1.0,,2.0,,1.0,3.0,0.0,0,nan,0.0,0.0,0,,2.0,,"53,940",3720,42.01446576,-87.70268122,SF,10.0,0.0,5.0,10253200000000,1.0,,1/1/2020,2019.0,75.0,,7510.0,79.0,,399000.0,2020-02-04 00:00:00,Single Family Residence
43,2.0,3.0,2.0,0.0,1.0,2,1.0,6.0,0.0,,2504 WEST JARVIS AVENUE,0.0,3.0,0.0,1.0,1.0,,,"331,530",2,205,2 OR MORE STORIES,1.0,0.0,,0.0,1.0,,2.0,,0.0,2.0,0.0,0,nan,0.0,0.0,0,,2.0,,"53,940",3720,42.0161097,-87.69286483,SF,10.0,0.0,5.0,10254200000000,1.0,,1/1/2020,2019.0,75.0,,7510.0,65.0,,390000.0,2020-02-10 00:00:00,Single Family Residence
44,2.0,4.0,2.0,0.0,1.0,2,0.0,9.0,0.0,,2730 WEST CHASE AVENUE,0.0,3.0,0.0,1.0,3.0,,,"347,690",2,206,2 OR MORE STORIES,1.0,2.0,,1.0,1.0,,2.0,,0.0,2.0,0.0,0,nan,0.0,0.0,0,,2.0,,"53,940",3720,42.01417231,-87.6985432,SF,10.0,0.0,5.0,10254200000000,1.0,,1/1/2020,2019.0,75.0,,7510.0,65.0,,515000.0,2020-02-11 00:00:00,Single Family Residence
45,1.0,3.0,2.0,0.0,1.0,1,0.0,5.0,0.0,,6534 NORTH NATOMA AVENUE,0.0,3.0,0.0,1.0,3.0,,,"235,940",1,203,MEDIUM 1 STORY,1.0,2.0,,0.0,1.0,,2.0,,0.0,2.0,0.0,1,nan,1.0,0.0,0,,2.0,,"93,980",5874,42.00018963,-87.79277555,SF,410.0,0.0,5.0,10314100000000,1.0,,1/1/2020,2019.0,71.0,,71410.0,90.0,,385000.0,2020-02-05 00:00:00,Single Family Residence
46,2.0,4.0,2.0,0.0,2.0,2,1.0,8.0,0.0,,6631 WEST IMLAY STREET,0.0,3.0,0.0,1.0,1.0,,,"491,050",2,278,2 OR MORE STORIES,1.0,2.0,,1.0,1.0,,2.0,,0.0,2.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"68,000",4250,41.99888041,-87.79365067,SF,410.0,0.0,5.0,10314100000000,1.0,,1/1/2020,2019.0,71.0,,71410.0,7.0,,360000.0,2020-02-13 00:00:00,Single Family Residence
47,1.0,4.0,2.0,0.0,1.0,1.5,1.0,7.0,0.0,,7127 NORTH MERRIMAC AVENUE,0.0,1.0,1.0,1.0,3.0,,,"368,140",5,203,MEDIUM 1 STORY,1.0,0.0,,1.0,1.0,,2.0,,0.0,2.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"71,820",5320,42.0109672,-87.78275939,SF,461.0,0.0,5.0,10321300000000,1.0,,1/1/2020,2019.0,71.0,,71461.0,66.0,,463500.0,2020-02-14 00:00:00,Single Family Residence
48,2.0,4.0,2.0,0.0,2.0,2,1.0,8.0,0.0,,6944 NORTH TONTY AVENUE,0.0,3.0,0.0,1.0,3.0,,,"591,710",2,206,2 OR MORE STORIES,1.0,0.0,,0.0,1.0,,1.0,,0.0,3.0,0.0,1.5,nan,2.0,1.0,1,,2.0,,"201,860",14953,42.00742528,-87.77514268,SF,461.0,0.0,5.0,10322100000000,1.0,,1/1/2020,2019.0,71.0,,71461.0,74.0,,675000.0,2020-02-03 00:00:00,Single Family Residence
49,1.0,3.0,2.0,0.0,1.0,,1.0,6.0,0.0,,6926 NORTH CENTRAL AVENUE,0.0,3.0,0.0,3.0,1.0,,,"333,450",4,234,SPLIT LEVEL,1.0,0.0,,1.0,1.0,,2.0,,0.0,3.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"67,660",5012,42.00716275,-87.76209221,SF,463.0,1.0,5.0,10331200000000,1.0,,1/1/2020,2019.0,71.0,,71463.0,48.0,,350000.0,2020-02-06 00:00:00,Single Family Residence
50,1.0,3.0,2.0,0.0,1.0,,1.0,7.0,0.0,,6966 NORTH DOWAGIAC AVENUE,0.0,3.0,0.0,3.0,1.0,,,"419,420",4,234,SPLIT LEVEL,1.0,2.0,,1.0,1.0,,2.0,,0.0,3.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"67,500",5000,42.00770086,-87.76729203,SF,463.0,0.0,5.0,10331200000000,1.0,,1/1/2020,2019.0,71.0,,71463.0,43.0,,365000.0,2020-02-13 00:00:00,Single Family Residence
51,1.0,2.0,2.0,0.0,1.0,1.5,1.0,5.0,0.0,,6417 NORTH LEOTI AVENUE,0.0,1.0,1.0,1.0,3.0,,,"309,640",5,203,MEDIUM 1 STORY,1.0,2.0,,1.0,1.0,,2.0,,0.0,1.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"82,590",5162,41.99853397,-87.76409611,SF,21.0,0.0,5.0,10333200000000,1.0,,1/1/2020,2019.0,71.0,,7121.0,67.0,,385000.0,2020-02-24 00:00:00,Single Family Residence
52,1.0,4.0,2.0,0.0,1.0,1,2.0,7.0,0.0,,2755 WEST FITCH AVENUE,0.0,3.0,0.0,3.0,3.0,,,"268,840",1,203,MEDIUM 1 STORY,1.0,0.0,,1.0,1.0,,2.0,,0.0,2.0,0.0,0,nan,0.0,0.0,0,,2.0,,"62,060",4280,42.01091153,-87.69954996,SF,40.0,0.0,5.0,10362000000000,1.0,,1/1/2020,2019.0,75.0,,7540.0,64.0,,347500.0,2020-01-31 00:00:00,Single Family Residence
53,2.0,6.0,2.0,0.0,1.0,2,1.0,12.0,2.0,,2511 WEST COYLE AVENUE,0.0,3.0,0.0,1.0,3.0,,,"356,610",2,211,MULTI: 2 TO 6 UNITS,2.0,0.0,,0.0,2.0,,2.0,,2.0,2.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"67,420",4650,42.00742668,-87.69304289,MF,23.0,0.0,5.0,10362200000000,2.0,,1/1/2020,2019.0,75.0,,7523.0,94.0,,425000.0,2020-02-19 00:00:00,Apartment house (5+ units)
54,1.0,2.0,2.0,0.0,1.0,2,0.0,4.0,0.0,,7533 NORTH BELL AVENUE,0.0,3.0,0.0,3.0,3.0,,,"165,330",2,295,TOWNHOUSE,1.0,0.0,,1.0,1.0,,2.0,,0.0,2.0,0.0,0,nan,0.0,0.0,0,,2.0,,"22,180",1305,42.01826166,-87.68592897,SF,22.0,0.0,5.0,11303100000000,1.0,,1/1/2020,2019.0,75.0,,7522.0,61.0,,210000.0,2020-01-30 00:00:00,Townhouse
55,3.0,6.0,2.0,0.0,2.0,2,1.0,12.0,3.0,,7027 NORTH RIDGE BOULEVARD,0.0,3.0,0.0,1.0,3.0,,,"311,860",2,211,MULTI: 2 TO 6 UNITS,2.0,2.0,,0.0,1.0,,2.0,,0.0,2.0,0.0,0,nan,0.0,0.0,0,,2.0,,"59,160",4080,42.00969603,-87.68181157,MF,31.0,1.0,5.0,11311100000000,2.0,,1/1/2020,2019.0,75.0,,7531.0,100.0,,420000.0,2020-01-29 00:00:00,Apartment house (5+ units)
56,4.0,8.0,2.0,0.0,1.0,2,0.0,16.0,4.0,,6524 NORTH SEELEY AVENUE,0.0,3.0,0.0,1.0,3.0,,,"286,870",2,211,MULTI: 2 TO 6 UNITS,2.0,0.0,,1.0,1.0,,2.0,,1.0,2.0,0.0,0,nan,0.0,0.0,0,,2.0,,"106,250",6250,42.00049482,-87.68178802,MF,22.0,0.0,5.0,11313000000000,2.0,,1/1/2020,2019.0,75.0,,7522.0,63.0,,92000.0,2020-02-24 00:00:00,Apartment house (5+ units)
57,1.0,4.0,2.0,0.0,2.0,2,1.0,6.0,0.0,,1328 WEST LUNT AVENUE,0.0,2.0,3.0,1.0,1.0,,,"427,080",2,205,2 OR MORE STORIES,1.0,2.0,,0.0,2.0,,2.0,,0.0,4.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"100,340",6920,42.00948611,-87.66494703,SF,31.0,0.0,5.0,11321100000000,1.0,,1/1/2020,2019.0,75.0,,7531.0,115.0,,515000.0,2020-02-03 00:00:00,Single Family Residence
58,2.0,6.0,2.0,0.0,1.0,2,0.0,12.0,2.0,,6611 NORTH ASHLAND AVENUE,0.0,3.0,0.0,1.0,3.0,,,"335,130",2,211,MULTI: 2 TO 6 UNITS,2.0,0.0,,0.0,2.0,,2.0,,1.0,2.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"53,940",3720,42.0021088,-87.67015053,MF,31.0,1.0,5.0,11323100000000,2.0,,1/1/2020,2019.0,75.0,,7531.0,105.0,,420000.0,2020-02-21 00:00:00,Apartment house (5+ units)
59,2.0,6.0,2.0,0.0,2.0,2,2.0,12.0,2.0,,6419 NORTH WAYNE AVENUE,0.0,3.0,0.0,1.0,3.0,,,"474,770",2,211,MULTI: 2 TO 6 UNITS,2.0,0.0,,0.0,2.0,,2.0,,1.0,2.0,0.0,0,nan,0.0,0.0,0,,2.0,,"73,620",3875,41.99877462,-87.66396202,MF,60.0,0.0,5.0,11323300000000,2.0,,1/1/2020,2019.0,75.0,,7560.0,98.0,,550000.0,2020-01-31 00:00:00,Apartment house (5+ units)
60,1.0,2.0,2.0,0.0,1.0,1,0.0,4.0,0.0,,7332 WEST CLARENCE AVENUE,1.0,3.0,0.0,1.0,3.0,,,"224,800",1,202,SMALL 1 STORY,1.0,0.0,,0.0,1.0,,2.0,,1.0,2.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"46,310",3705,41.99476208,-87.8116729,SF,440.0,0.0,5.0,12012100000000,1.0,,1/1/2020,2019.0,71.0,,71440.0,89.0,,320000.0,2020-02-13 00:00:00,Single Family Residence
61,2.0,3.0,2.0,0.0,2.0,2,0.0,7.0,0.0,,7255 WEST PETERSON AVENUE,1.0,3.0,0.0,3.0,1.0,,,"314,490",2,207,2 OR MORE STORIES,1.0,0.0,,1.0,1.0,,2.0,,1.0,3.0,0.0,1.5,nan,2.0,1.0,1,,2.0,,"75,000",6000,41.98968963,-87.80910884,SF,440.0,0.0,5.0,12014000000000,1.0,,1/1/2020,2019.0,71.0,,71440.0,58.0,,424000.0,2020-02-24 00:00:00,Single Family Residence
62,1.0,3.0,2.0,0.0,1.0,1.5,0.0,5.0,0.0,,7457 WEST ARDMORE AVENUE,1.0,1.0,1.0,1.0,3.0,,,"219,310",5,203,MEDIUM 1 STORY,1.0,0.0,,1.0,1.0,,2.0,,0.0,3.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"61,870",4950,41.98476688,-87.81407443,SF,440.0,0.0,5.0,12014300000000,1.0,,1/1/2020,2019.0,71.0,,71440.0,64.0,,428000.0,2020-02-25 00:00:00,Single Family Residence
63,2.0,3.0,2.0,0.0,2.0,2,0.0,7.0,0.0,,7743 WEST BRYN MAWR AVENUE,1.0,3.0,0.0,1.0,3.0,,,"353,240",2,205,2 OR MORE STORIES,1.0,2.0,,1.0,1.0,,2.0,,0.0,3.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"62,000",4960,41.98117659,-87.82100722,SF,440.0,0.0,5.0,12121000000000,1.0,,1/1/2020,2019.0,71.0,,71440.0,71.0,,370000.0,2006-07-21 00:00:00,Single Family Residence
64,1.0,3.0,2.0,0.0,1.0,1.5,0.0,5.0,0.0,,7710 WEST FARRAGUT AVENUE,1.0,1.0,1.0,1.0,1.0,,,"197,480",5,203,MEDIUM 1 STORY,1.0,2.0,,0.0,1.0,,2.0,,0.0,2.0,0.0,2,nan,1.0,0.0,0,,2.0,,"62,000",4960,41.97537977,-87.81987616,SF,440.0,0.0,5.0,12121200000000,1.0,,1/1/2020,2019.0,71.0,,71440.0,74.0,,331500.0,2020-02-25 00:00:00,Single Family Residence
65,2.0,3.0,2.0,0.0,1.0,1,0.0,7.0,0.0,,5144 NORTH ODELL AVENUE,0.0,3.0,0.0,2.0,3.0,,,"204,880",1,203,MEDIUM 1 STORY,1.0,2.0,,0.0,1.0,,2.0,,0.0,2.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"64,040",6742,41.97395854,-87.81112431,SF,10.0,0.0,5.0,12124000000000,1.0,,1/1/2020,2019.0,26.0,,2610.0,71.0,,285000.0,2020-02-06 00:00:00,Single Family Residence
66,1.0,3.0,2.0,0.0,1.0,1,0.0,5.0,0.0,,4722 NORTH ODELL AVENUE,0.0,2.0,3.0,1.0,3.0,,,"193,350",1,203,MEDIUM 1 STORY,1.0,0.0,,0.0,2.0,,2.0,,0.0,2.0,0.0,1,nan,1.0,0.0,0,,2.0,,"35,910",3780,41.96622123,-87.81120392,SF,10.0,0.0,5.0,12132000000000,1.0,,1/1/2020,2019.0,26.0,,2610.0,62.0,,237000.0,2020-02-21 00:00:00,Single Family Residence
67,2.0,4.0,2.0,0.0,1.0,1,1.0,6.0,0.0,,8524 WEST SUNNYSIDE AVENUE,1.0,2.0,3.0,1.0,1.0,,,"309,080",1,203,MEDIUM 1 STORY,1.0,0.0,,1.0,1.0,,2.0,,0.0,2.0,0.0,1.5,nan,2.0,0.0,1,,2.0,,"89,100",7128,41.96151417,-87.84045188,SF,390.0,0.0,5.0,12141000000000,1.0,,1/1/2020,2019.0,71.0,,71390.0,60.0,,225000.0,1998-06-04 00:00:00,Single Family Residence
68,1.0,3.0,2.0,0.0,1.0,1.5,0.0,5.0,0.0,,4159 NORTH PITTSBURGH AVENUE,0.0,1.0,1.0,1.0,3.0,,,"172,670",5,203,MEDIUM 1 STORY,1.0,2.0,,1.0,1.0,,2.0,,0.0,2.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"49,770",3982,41.95569142,-87.83266883,SF,371.0,0.0,5.0,12144100000000,1.0,,1/1/2020,2019.0,71.0,,71371.0,71.0,,220000.0,2020-02-21 00:00:00,Single Family Residence
69,2.0,4.0,2.0,0.0,1.0,2,0.0,9.0,0.0,,3803 NORTH PANAMA AVENUE,0.0,1.0,3.0,1.0,3.0,,,"244,400",2,205,2 OR MORE STORIES,1.0,2.0,,0.0,1.0,,2.0,,1.0,1.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"46,500",3720,41.94881954,-87.82886714,SF,371.0,0.0,5.0,12232100000000,1.0,,1/1/2020,2019.0,71.0,,71371.0,91.0,,330000.0,2020-02-24 00:00:00,Single Family Residence
70,1.0,3.0,2.0,0.0,1.0,1.5,1.0,7.0,0.0,,3424 NORTH PAGE AVENUE,0.0,1.0,1.0,1.0,1.0,,,"263,790",5,203,MEDIUM 1 STORY,1.0,2.0,,1.0,1.0,,2.0,,0.0,2.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"46,870",3750,41.94191076,-87.82805682,SF,371.0,0.0,5.0,12234200000000,1.0,,1/1/2020,2019.0,71.0,,71371.0,62.0,,273000.0,2020-02-03 00:00:00,Single Family Residence
71,1.0,2.0,2.0,0.0,1.0,1,0.0,4.0,0.0,,3863 NORTH ORIOLE AVENUE,0.0,3.0,0.0,2.0,3.0,,,"202,890",1,203,MEDIUM 1 STORY,1.0,0.0,,0.0,1.0,,2.0,,0.0,1.0,0.0,1,nan,1.0,0.0,0,,2.0,,"46,500",3720,41.95054196,-87.8166141,SF,371.0,0.0,5.0,12242000000000,1.0,,1/1/2020,2019.0,71.0,,71371.0,69.0,,440000.0,2020-02-06 00:00:00,Single Family Residence
72,1.0,3.0,2.0,0.0,1.0,1,1.0,5.0,0.0,,3843 NORTH OSCEOLA AVENUE,0.0,3.0,0.0,1.0,3.0,,,"191,760",1,203,MEDIUM 1 STORY,1.0,0.0,,0.0,1.0,,2.0,,0.0,2.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"44,620",3570,41.9500934,-87.81294679,SF,371.0,0.0,5.0,12242100000000,1.0,,1/1/2020,2019.0,71.0,,71371.0,45.0,,287000.0,2020-01-30 00:00:00,Single Family Residence
73,1.0,2.0,2.0,0.0,1.0,1,0.0,5.0,0.0,,3642 NORTH OLCOTT AVENUE,0.0,3.0,0.0,2.0,3.0,,,"136,240",1,202,SMALL 1 STORY,1.0,0.0,,0.0,1.0,,2.0,,0.0,1.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"46,870",3750,41.946372700000005,-87.81473029,SF,371.0,0.0,5.0,12242300000000,1.0,,1/1/2020,2019.0,71.0,,71371.0,94.0,,165000.0,2020-01-30 00:00:00,Single Family Residence
74,1.0,2.0,2.0,0.0,1.0,1,0.0,4.0,0.0,,3216 NORTH OPAL AVENUE,0.0,3.0,0.0,4.0,3.0,,,"148,680",1,202,SMALL 1 STORY,1.0,0.0,,0.0,1.0,,2.0,,0.0,1.0,0.0,0,nan,0.0,0.0,0,,2.0,,"46,870",3750,41.9384217,-87.82300117,SF,371.0,0.0,2.0,12243300000000,1.0,,1/1/2020,2019.0,71.0,,71371.0,93.0,,147000.0,2020-02-18 00:00:00,Single Family Residence
75,1.0,3.0,2.0,0.0,1.0,1,1.0,6.0,0.0,,3423 NORTH OKETO AVENUE,0.0,3.0,0.0,1.0,3.0,,,"200,420",1,203,MEDIUM 1 STORY,1.0,0.0,,0.0,1.0,,2.0,,0.0,2.0,0.0,0,nan,0.0,0.0,0,,2.0,,"41,930",3355,41.94219332,-87.81129791,SF,371.0,0.0,5.0,12244100000000,1.0,,1/1/2020,2019.0,71.0,,71371.0,50.0,,277000.0,2020-02-05 00:00:00,Single Family Residence
76,1.0,3.0,2.0,0.0,1.0,1.5,0.0,4.0,0.0,,3405 NORTH OCONTO AVENUE,0.0,1.0,1.0,2.0,3.0,,,"131,630",5,203,MEDIUM 1 STORY,1.0,0.0,,0.0,1.0,,2.0,,0.0,1.0,0.0,1,nan,1.0,0.0,0,,2.0,,"62,200",4976,41.94177251,-87.80772517,SF,371.0,0.0,5.0,12244200000000,1.0,,1/1/2020,2019.0,71.0,,71371.0,98.0,,185000.0,2020-02-03 00:00:00,Single Family Residence
77,1.0,3.0,2.0,0.0,1.0,1,0.0,6.0,0.0,,3354 NORTH OSCEOLA AVENUE,0.0,2.0,3.0,1.0,1.0,,,"184,790",1,203,MEDIUM 1 STORY,1.0,0.0,,1.0,1.0,,2.0,,0.0,2.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"58,670",4694,41.94127765,-87.81333796,SF,371.0,0.0,5.0,12244200000000,1.0,,1/1/2020,2019.0,71.0,,71371.0,69.0,,225000.0,2020-02-14 00:00:00,Single Family Residence
78,1.0,2.0,2.0,0.0,1.0,1.5,0.0,5.0,0.0,,3226 NORTH OKETO AVENUE,0.0,1.0,1.0,3.0,3.0,,,"142,840",5,202,SMALL 1 STORY,1.0,0.0,,0.0,1.0,,2.0,,0.0,1.0,0.0,1,nan,1.0,0.0,0,,2.0,,"94,000",7520,41.93879464,-87.81182736,SF,371.0,0.0,5.0,12244300000000,1.0,,1/1/2020,2019.0,71.0,,71371.0,96.0,,225000.0,2020-02-13 00:00:00,Single Family Residence
79,1.0,3.0,2.0,0.0,1.0,1,0.0,5.0,0.0,,7916 WEST FLETCHER STREET,0.0,1.0,3.0,1.0,3.0,,,"144,050",1,203,MEDIUM 1 STORY,1.0,2.0,,0.0,2.0,,2.0,,1.0,2.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"30,220",3900,41.93714002,-87.82470639,SF,80.0,0.0,5.0,12251000000000,1.0,,1/1/2020,2019.0,20.0,,2080.0,90.0,,245000.0,2020-01-31 00:00:00,Single Family Residence
80,2.0,3.0,2.0,0.0,2.0,1.5,0.0,8.0,0.0,,2904 NORTH 77 COURT,0.0,1.0,1.0,1.0,3.0,,,"210,920",5,204,LARGE 1 STORY,1.0,2.0,,0.0,2.0,,2.0,,0.0,3.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"29,760",3840,41.93271143,-87.82034792,SF,80.0,0.0,5.0,12251200000000,1.0,,1/1/2020,2019.0,20.0,,2080.0,91.0,,257000.0,2020-02-06 00:00:00,Single Family Residence
81,2.0,3.0,2.0,0.0,1.0,1.5,0.0,7.0,0.0,,3012 NORTH OKETO AVENUE,0.0,1.0,1.0,1.0,1.0,,,"234,110",5,204,LARGE 1 STORY,1.0,0.0,,0.0,1.0,,2.0,,0.0,1.0,0.0,0,nan,0.0,0.0,0,,2.0,,"83,120",6650,41.93483898,-87.81188808,SF,371.0,0.0,5.0,12252100000000,1.0,,1/1/2020,2019.0,71.0,,71371.0,94.0,,317000.0,2020-02-10 00:00:00,Single Family Residence
82,2.0,3.0,2.0,0.0,1.0,1.5,0.0,7.0,0.0,,1932 NORTH 74 COURT,0.0,2.0,1.0,1.0,3.0,,,"190,100",5,204,LARGE 1 STORY,1.0,2.0,,1.0,1.0,,2.0,,0.0,3.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"32,200",4156,41.91557631,-87.81244954,SF,80.0,0.0,5.0,12364000000000,1.0,,1/1/2020,2019.0,20.0,,2080.0,69.0,,180000.0,2020-02-03 00:00:00,Single Family Residence
83,1.0,3.0,2.0,0.0,1.0,1,0.0,5.0,0.0,,6214 NORTH ALBANY AVENUE,0.0,3.0,0.0,1.0,3.0,,,"184,410",1,203,MEDIUM 1 STORY,1.0,0.0,,1.0,1.0,,2.0,,1.0,2.0,0.0,1.5,nan,1.0,0.0,0,,2.0,,"73,650",4092,41.99436694,-87.70716340000001,SF,41.0,0.0,5.0,13011100000000,1.0,,1/1/2020,2019.0,71.0,,7141.0,65.0,,240000.0,2020-02-06 00:00:00,Single Family Residence
84,3.0,6.0,2.0,0.0,1.0,2,0.0,8.0,2.0,,6133 NORTH RICHMOND STREET,0.0,3.0,0.0,1.0,3.0,,,"380,940",2,211,MULTI: 2 TO 6 UNITS,2.0,0.0,,0.0,1.0,,2.0,,0.0,2.0,0.0,0,nan,0.0,0.0,0,,2.0,,"73,650",4092,41.99318626,-87.70278384,MF,41.0,0.0,5.0,13011200000000,1.0,,1/1/2020,2019.0,71.0,,7141.0,65.0,,385000.0,2001-04-19 00:00:00,Apartment house (5+ units)
85,6.0,12.0,2.0,0.0,1.0,2,0.0,24.0,6.0,,6136 NORTH FRANCISCO AVENUE,0.0,3.0,0.0,1.0,2.0,,,"507,750",2,211,MULTI: 2 TO 6 UNITS,2.0,2.0,,0.0,2.0,,2.0,,1.0,2.0,0.0,0,nan,0.0,0.0,0,,2.0,,"73,650",4092,41.99328285,-87.70227259999999,MF,41.0,0.0,2.0,13011200000000,2.0,,1/1/2020,2019.0,71.0,,7141.0,51.0,,697000.0,2020-02-05 00:00:00,Apartment house (5+ units)
86,1.0,3.0,2.0,0.0,1.0,1,1.0,6.0,0.0,,6078 NORTH TROY STREET,0.0,3.0,0.0,1.0,3.0,,,"250,750",1,203,MEDIUM 1 STORY,1.0,0.0,,1.0,1.0,,2.0,,0.0,2.0,0.0,1,nan,1.0,0.0,0,,2.0,,"73,650",4092,41.99250555,-87.70831587,SF,41.0,0.0,5.0,13011200000000,1.0,,1/1/2020,2019.0,71.0,,7141.0,64.0,,250000.0,2020-01-30 00:00:00,Single Family Residence
87,3.0,6.0,2.0,0.0,1.0,3,0.0,18.0,3.0,,6221 NORTH FAIRFIELD AVENUE,0.0,3.0,0.0,1.0,3.0,,,"422,590",3,211,MULTI: 2 TO 6 UNITS,2.0,2.0,,0.0,2.0,,2.0,,0.0,2.0,0.0,2,nan,1.0,0.0,0,,2.0,,"67,500",3750,41.994687799999994,-87.69797472,MF,41.0,0.0,5.0,13012100000000,2.0,,1/1/2020,2019.0,71.0,,7141.0,89.0,,625000.0,2020-02-11 00:00:00,Apartment house (5+ units)
88,1.0,3.0,2.0,0.0,1.0,1.5,0.0,6.0,0.0,,6215 NORTH FAIRFIELD AVENUE,0.0,1.0,1.0,1.0,3.0,,,"217,220",5,204,LARGE 1 STORY,1.0,2.0,,0.0,2.0,,2.0,,1.0,2.0,0.0,1,nan,3.0,0.0,0,,2.0,,"67,500",3750,41.99452323,-87.69796936,SF,41.0,0.0,5.0,13012100000000,1.0,,1/1/2020,2019.0,71.0,,7141.0,95.0,,420000.0,2020-02-21 00:00:00,Single Family Residence
89,2.0,5.0,3.0,0.0,2.0,2,0.0,7.0,0.0,,5807 NORTH WHIPPLE STREET,0.0,3.0,0.0,1.0,1.0,,,"545,690",2,206,2 OR MORE STORIES,1.0,2.0,,1.0,1.0,,2.0,,0.0,2.0,0.0,1.5,nan,3.0,0.0,0,,2.0,,"100,130",5270,41.9869735,-87.70500293,SF,42.0,0.0,5.0,13013100000000,1.0,,1/1/2020,2019.0,71.0,,7142.0,81.0,,880000.0,2020-01-29 00:00:00,Single Family Residence
90,3.0,6.0,2.0,0.0,1.0,3,0.0,15.0,3.0,,5633 NORTH MOZART STREET,0.0,3.0,0.0,1.0,3.0,,,"439,380",3,211,MULTI: 2 TO 6 UNITS,2.0,0.0,,0.0,2.0,,2.0,,0.0,2.0,0.0,2.5,nan,2.0,0.0,0,,2.0,,"70,680",3720,41.98412753,-87.70005523,MF,42.0,0.0,5.0,13013300000000,2.0,,1/1/2020,2019.0,71.0,,7142.0,91.0,,450000.0,2020-01-30 00:00:00,Apartment house (5+ units)
